ID;FFECHA;Mora30;Mora60;MoraMax_UltimoSemestre;Experiencia;PersonasCargo;GastosFamiliares;GastoArriendo;TiempoActividad;OCUPACION;TIPCONTRATO;Edad;Estado_Civil;Genero;Ingresos;Nivel_Academico;Tipo_Vivienda;TiempoCliente;Tiempo_SistemaFro;PORCEND;Obligaciones_SistemaFro
3159;201710;0;0;0;1;0;8300;0;3;EMPLEADO;TÉRMINO INDEFINIDO;27;SOLTERO;FEMENINO;12388,0597;TECNÓLOGO;FAMILIAR;3;0;0,963855422;0
3160;201809;0;0;0;0;0;6500;0;1;EMPLEADO;TÉRMINO INDEFINIDO;27;SOLTERO;FEMENINO;9701,492537;TECNÓLOGO;FAMILIAR;10;0;1,076923077;0
3161;201709;0;0;17;0;0;6160;0;2;EMPLEADO;OBRA, LABOR O MISIÓN;26;SOLTERO;FEMENINO;9194,029851;TECNÓLOGO;FAMILIAR;4;6;0,974025974;1
3162;201710;0;0;0;1;0;9500;0;3;EMPLEADO;TÉRMINO INDEFINIDO;26;CASADO;FEMENINO;14179,10448;TECNÓLOGO;FAMILIAR;3;0;1,052631579;0
3163;201705;0;0;0;1;0;9000;0;0;EMPLEADO;TÉRMINO INDEFINIDO;22;SOLTERO;MASCULINO;13432,83582;UNIVERSITARIO;FAMILIAR;14;14;1;1
3164;201707;0;0;17;0;0;6160;0;1;EMPLEADO;TÉRMINO INDEFINIDO;22;SOLTERO;MASCULINO;9194,029851;BACHILLER;FAMILIAR;13;21;0,974025974;1
3165;201704;0;0;0;1;0;7200;0;1;EMPLEADO;TÉRMINO INDEFINIDO;22;SOLTERO;MASCULINO;10746,26866;BACHILLER;FAMILIAR;3;0;0,972222222;0
3166;201711;0;0;0;0;0;8000;0;1;EMPLEADO;TÉRMINO INDEFINIDO;21;SOLTERO;MASCULINO;11940,29851;TECNÓLOGO;FAMILIAR;0;0;0,5;0
3167;201706;0;0;27;0;0;8000;0;1;EMPLEADO;TÉRMINO INDEFINIDO;19;SOLTERO;MASCULINO;11940,29851;TECNÓLOGO;PROPIA;0;0;0,5;0
3168;201708;0;0;15;1;0;9500;0;1;EMPLEADO;TÉRMINO INDEFINIDO;29;SOLTERO;MASCULINO;14179,10448;UNIVERSITARIO;FAMILIAR;2;50;1,052631579;1
3169;201711;1;0;47;1;0;8500;0;2;EMPLEADO;TÉRMINO INDEFINIDO;30;SOLTERO;MASCULINO;12686,56716;BACHILLER;FAMILIAR;11;0;0,470588235;0
3170;201708;0;0;17;1;0;8133,49;0;2;EMPLEADO;TÉRMINO INDEFINIDO;29;SOLTERO;MASCULINO;12139,53731;TECNÓLOGO;FAMILIAR;9;33;0,983587611;1
3171;201708;0;0;0;0;0;9335,7;0;1;EMPLEADO;OBRA, LABOR O MISIÓN;50;SOLTERO;MASCULINO;13933,8806;UNIVERSITARIO;FAMILIAR;3;0;0,964041261;0
3172;201711;0;0;0;0;0;6160;0;9;EMPLEADO;TÉRMINO FIJO;26;SOLTERO;MASCULINO;9194,029851;BACHILLER;FAMILIAR;0;0;0,487012987;0
3173;201712;0;0;0;0;0;8760;0;1;EMPLEADO;TÉRMINO INDEFINIDO;26;SOLTERO;MASCULINO;13074,62687;TECNÓLOGO;FAMILIAR;0;0;0,456621005;0
3174;201711;0;0;0;1;1;7500;0;2;EMPLEADO;TÉRMINO INDEFINIDO;29;CASADO;MASCULINO;11194,02985;BACHILLER;FAMILIAR;6;21;1,066666667;1
3175;201705;1;1;61;0;0;7500;0;1;EMPLEADO;TÉRMINO INDEFINIDO;28;SOLTERO;FEMENINO;11194,02985;UNIVERSITARIO;FAMILIAR;0;0;0,533333333;0
3176;201711;1;0;47;0;0;7750;0;1;EMPLEADO;TÉRMINO FIJO;27;SOLTERO;MASCULINO;11567,16418;TECNÓLOGO;FAMILIAR;82;0;0,516129032;0
3177;201707;0;0;17;0;0;7500;0;2;EMPLEADO;TÉRMINO INDEFINIDO;27;OTROS;MASCULINO;11194,02985;TECNÓLOGO;FAMILIAR;0;0;0,533333333;0
3178;201709;0;0;0;0;0;7913,43;0;1;EMPLEADO;TÉRMINO INDEFINIDO;27;SOLTERO;MASCULINO;11811,08955;UNIVERSITARIO;FAMILIAR;0;0;0,505469815;0
3179;201711;0;0;0;0;0;9590;0;3;EMPLEADO;TÉRMINO INDEFINIDO;26;SOLTERO;MASCULINO;14313,43284;TECNÓLOGO;FAMILIAR;0;0;0,521376434;0
3180;201703;0;0;0;1;0;7000;0;1;EMPLEADO;TÉRMINO INDEFINIDO;22;SOLTERO;MASCULINO;10447,76119;UNIVERSITARIO;FAMILIAR;10;12;1;1
3181;201703;0;0;0;1;1;9360;0;4;EMPLEADO;TÉRMINO INDEFINIDO;28;OTROS;FEMENINO;13970,14925;OTROS;FAMILIAR;5;27;0,961538462;1
3182;201807;0;0;17;1;0;6500;0;1;EMPLEADO;TÉRMINO INDEFINIDO;27;SOLTERO;FEMENINO;9701,492537;TECNÓLOGO;FAMILIAR;2;24;1,076923077;1
3183;201710;0;0;15;1;0;9760;0;1;EMPLEADO;TÉRMINO INDEFINIDO;27;OTROS;MASCULINO;14567,16418;UNIVERSITARIO;FAMILIAR;7;0;1,024590164;0
3184;201705;0;0;27;0;0;8291,35;0;3;EMPLEADO;TÉRMINO INDEFINIDO;26;SOLTERO;FEMENINO;12375,14925;TECNÓLOGO;FAMILIAR;0;0;0,482430485;0
3185;201709;0;0;0;0;0;6790;0;2;EMPLEADO;TÉRMINO FIJO;24;SOLTERO;MASCULINO;10134,32836;TECNÓLOGO;FAMILIAR;0;0;0,441826215;0
3186;201710;1;1;138;0;0;8000;0;1;EMPLEADO;OBRA, LABOR O MISIÓN;27;SOLTERO;FEMENINO;11940,29851;UNIVERSITARIO;FAMILIAR;3;0;1;0
3187;201706;1;1;78;0;0;6160;0;5;EMPLEADO;TÉRMINO INDEFINIDO;28;SOLTERO;MASCULINO;9194,029851;UNIVERSITARIO;FAMILIAR;42;0;0,487012987;0
3188;201807;0;0;0;0;0;8000;0;6;EMPLEADO;TÉRMINO INDEFINIDO;29;SOLTERO;MASCULINO;11940,29851;UNIVERSITARIO;FAMILIAR;0;0;0,5;0
3189;201711;1;1;151;0;0;6160;0;1;EMPLEADO;TÉRMINO FIJO;26;SOLTERO;MASCULINO;9194,029851;TECNÓLOGO;FAMILIAR;0;0;0,487012987;0
3190;201711;0;0;0;0;0;6200;0;5;EMPLEADO;TÉRMINO INDEFINIDO;27;SOLTERO;FEMENINO;9253,731343;BACHILLER;FAMILIAR;0;0;0,483870968;0
3191;201709;0;0;0;0;0;6160;0;1;EMPLEADO;TÉRMINO INDEFINIDO;30;SOLTERO;MASCULINO;9194,029851;UNIVERSITARIO;FAMILIAR;0;0;0,487012987;0
3192;201705;1;0;47;0;0;6160;0;1;EMPLEADO;TÉRMINO INDEFINIDO;32;SOLTERO;MASCULINO;9194,029851;TECNÓLOGO;FAMILIAR;22;0;0,974025974;0
3193;201709;0;0;0;1;0;7450;0;2;EMPLEADO;TÉRMINO FIJO;28;SOLTERO;FEMENINO;11119,40299;UNIVERSITARIO;FAMILIAR;11;18;0,939597315;1
3194;201703;1;1;79;0;0;6160;0;1;EMPLEADO;TÉRMINO INDEFINIDO;29;OTROS;MASCULINO;9194,029851;TECNÓLOGO;FAMILIAR;0;0;0,487012987;0
3195;201712;1;1;77;0;0;6383,2;150000;1;EMPLEADO;TÉRMINO FIJO;29;SOLTERO;MASCULINO;9527,164179;BACHILLER;ALQUILADA;0;0;0,469983707;0
3196;201709;0;0;18;0;0;9890;0;3;EMPLEADO;TÉRMINO INDEFINIDO;27;SOLTERO;MASCULINO;14761,19403;TECNÓLOGO;FAMILIAR;5;0;1,011122346;0
3197;201712;0;0;0;1;0;9690;100000;2;EMPLEADO;TÉRMINO INDEFINIDO;25;SOLTERO;FEMENINO;14462,68657;TECNÓLOGO;ALQUILADA;5;19;0,92879257;2
3198;201711;0;0;0;0;0;7909;0;1;EMPLEADO;TÉRMINO FIJO;27;SOLTERO;MASCULINO;11804,47761;TECNÓLOGO;FAMILIAR;7;7;1,011505879;1
3199;201711;0;0;30;0;1;8206,81;0;1;EMPLEADO;TÉRMINO INDEFINIDO;27;CASADO;MASCULINO;12248,97015;TECNÓLOGO;FAMILIAR;0;0;0,487400098;0
3200;201710;0;0;17;0;1;10000;0;2;EMPLEADO;TÉRMINO INDEFINIDO;26;OTROS;MASCULINO;12686,56716;BACHILLER;FAMILIAR;0;0;0,470588235;0
3201;201706;0;0;17;1;0;7500;0;3;EMPLEADO;TÉRMINO INDEFINIDO;27;SOLTERO;MASCULINO;11194,02985;OTROS;FAMILIAR;21;21;1,066666667;1
3202;201708;0;0;30;0;0;6800;0;1;EMPLEADO;TÉRMINO INDEFINIDO;27;SOLTERO;MASCULINO;10149,25373;BACHILLER;FAMILIAR;0;0;0,441176471;0
3203;201711;0;0;0;1;0;9690;0;9;EMPLEADO;TÉRMINO INDEFINIDO;26;OTROS;FEMENINO;14462,68657;TECNÓLOGO;FAMILIAR;9;41;1,031991744;2
3204;201710;0;0;0;0;0;6160;0;1;EMPLEADO;TÉRMINO FIJO;19;SOLTERO;FEMENINO;9194,029851;BACHILLER;PROPIA;0;0;0,487012987;0
3205;201710;0;0;30;0;0;6160;0;2;EMPLEADO;TÉRMINO INDEFINIDO;26;SOLTERO;MASCULINO;9194,029851;TECNÓLOGO;FAMILIAR;0;0;0,487012987;0
3206;201711;1;1;109;0;1;6160;0;5;EMPLEADO;OBRA, LABOR O MISIÓN;27;OTROS;MASCULINO;9194,029851;BACHILLER;FAMILIAR;42;45;0,487012987;0
3207;201707;1;1;77;0;0;6160;0;2;EMPLEADO;TÉRMINO INDEFINIDO;30;SOLTERO;MASCULINO;9194,029851;UNIVERSITARIO;FAMILIAR;0;0;0,487012987;0
3208;201705;1;1;91;0;0;6160;0;2;EMPLEADO;TÉRMINO INDEFINIDO;26;SOLTERO;MASCULINO;9194,029851;BACHILLER;FAMILIAR;0;0;0,487012987;0
3209;201712;0;0;16;1;0;6600;0;2;EMPLEADO;TÉRMINO INDEFINIDO;25;SOLTERO;MASCULINO;9850,746269;UNIVERSITARIO;FAMILIAR;1;0;1,060606061;0
3210;201701;0;0;0;0;0;6160;0;4;EMPLEADO;TÉRMINO INDEFINIDO;29;OTROS;MASCULINO;9194,029851;BACHILLER;FAMILIAR;0;0;0,487012987;0
3211;201707;1;0;59;1;0;8400;0;1;EMPLEADO;TÉRMINO FIJO;26;SOLTERO;FEMENINO;12537,31343;TECNÓLOGO;FAMILIAR;7;7;0,952380952;1
3212;201711;0;0;0;0;0;7729,54;0;1;EMPLEADO;TÉRMINO INDEFINIDO;23;SOLTERO;FEMENINO;11536,62687;TECNÓLOGO;FAMILIAR;0;0;0,51749522;0
3213;201703;1;1;212;0;0;7250;0;3;EMPLEADO;TÉRMINO FIJO;28;OTROS;FEMENINO;10820,89552;UNIVERSITARIO;FAMILIAR;2;62;0,965517241;0
3214;201705;1;1;77;0;0;6160;0;2;EMPLEADO;TÉRMINO INDEFINIDO;27;SOLTERO;MASCULINO;9194,029851;TECNÓLOGO;FAMILIAR;0;0;0,487012987;0
3215;201808;0;0;30;1;0;7500;0;0;EMPLEADO;TÉRMINO INDEFINIDO;26;SOLTERO;FEMENINO;11194,02985;UNIVERSITARIO;FAMILIAR;1;25;1,066666667;1
3216;201806;0;0;0;0;0;8650;0;1;EMPLEADO;TÉRMINO INDEFINIDO;26;SOLTERO;MASCULINO;12910,44776;TECNÓLOGO;FAMILIAR;4;0;1,040462428;0
3217;201703;0;0;0;0;0;8000;0;1;EMPLEADO;TÉRMINO INDEFINIDO;27;SOLTERO;FEMENINO;11940,29851;ESPECIALIZACIÓN;FAMILIAR;0;0;0,5;0
3218;201712;0;0;17;0;0;7200;0;3;EMPLEADO;TÉRMINO FIJO;26;SOLTERO;FEMENINO;10746,26866;UNIVERSITARIO;FAMILIAR;0;0;0,555555556;0
3219;201701;0;0;17;0;0;9000;0;3;EMPLEADO;TÉRMINO INDEFINIDO;26;SOLTERO;MASCULINO;13174,25373;TECNÓLOGO;FAMILIAR;0;0;0,453167927;0
3220;201806;0;0;18;0;0;8000;0;3;EMPLEADO;TÉRMINO INDEFINIDO;26;SOLTERO;MASCULINO;11940,29851;UNIVERSITARIO;FAMILIAR;0;0;0,5;0
3221;201707;0;0;17;1;0;6160;0;2;EMPLEADO;TÉRMINO INDEFINIDO;25;SOLTERO;FEMENINO;9194,029851;UNIVERSITARIO;FAMILIAR;12;15;0,974025974;1
3222;201707;0;0;17;0;0;6160;0;1;EMPLEADO;TÉRMINO INDEFINIDO;24;SOLTERO;FEMENINO;9194,029851;UNIVERSITARIO;FAMILIAR;0;0;0,487012987;0
3223;201711;0;0;0;1;0;9502,25;0;5;EMPLEADO;TÉRMINO INDEFINIDO;22;SOLTERO;MASCULINO;14182,46269;TECNÓLOGO;FAMILIAR;12;12;0,736667631;1
3224;201708;0;0;0;0;0;6160;0;1;EMPLEADO;TÉRMINO INDEFINIDO;21;SOLTERO;MASCULINO;9194,029851;UNIVERSITARIO;FAMILIAR;10;37;0,974025974;0
3225;201704;0;0;0;1;1;6580;0;5;EMPLEADO;TÉRMINO FIJO;27;SOLTERO;FEMENINO;9820,895522;TECNÓLOGO;ALQUILADA;3;3;1,063829787;1
3226;201708;0;0;28;1;0;6160,28;0;1;EMPLEADO;TÉRMINO FIJO;31;SOLTERO;MASCULINO;9194,447761;UNIVERSITARIO;FAMILIAR;8;33;0,973981702;1
3227;201705;1;0;48;0;0;6160;0;3;EMPLEADO;TÉRMINO INDEFINIDO;27;OTROS;MASCULINO;9194,029851;TECNÓLOGO;FAMILIAR;4;0;0,974025974;0
3228;201709;1;0;48;0;0;6160;0;1;EMPLEADO;TÉRMINO INDEFINIDO;27;SOLTERO;FEMENINO;9194,029851;UNIVERSITARIO;FAMILIAR;0;0;0,487012987;0
3229;201711;1;1;200;0;0;6160;0;1;EMPLEADO;TÉRMINO INDEFINIDO;25;SOLTERO;MASCULINO;9194,029851;BACHILLER;FAMILIAR;33;0;0,487012987;0
3230;201712;0;0;29;0;0;8000;0;3;EMPLEADO;TÉRMINO INDEFINIDO;27;SOLTERO;FEMENINO;11940,29851;BACHILLER;FAMILIAR;0;0;0,5;0
3231;201712;0;0;17;0;0;7000;0;2;EMPLEADO;TÉRMINO INDEFINIDO;26;SOLTERO;FEMENINO;10447,76119;BACHILLER;FAMILIAR;55;0;0,571428571;0
3232;201711;0;0;17;0;0;7200;0;3;EMPLEADO;TÉRMINO INDEFINIDO;24;SOLTERO;FEMENINO;10746,26866;TECNÓLOGO;FAMILIAR;10;0;0,972222222;0
3233;201704;0;0;17;0;0;9000;0;2;EMPLEADO;TÉRMINO INDEFINIDO;23;SOLTERO;MASCULINO;13432,83582;BACHILLER;ALQUILADA;15;0;0,555555556;0
3234;201707;0;0;0;1;0;6160;0;1;EMPLEADO;TÉRMINO INDEFINIDO;27;SOLTERO;MASCULINO;9194,029851;UNIVERSITARIO;PROPIA;4;30;0,974025974;1
3235;201711;0;0;29;0;0;6160;0;1;EMPLEADO;TÉRMINO FIJO;26;OTROS;MASCULINO;9194,029851;TECNÓLOGO;FAMILIAR;12;0;0,974025974;0
3236;201708;0;0;30;0;0;6160;0;1;EMPLEADO;TÉRMINO FIJO;27;SOLTERO;FEMENINO;9194,029851;UNIVERSITARIO;FAMILIAR;1;0;0,974025974;0
3237;201711;0;0;0;0;0;8000;0;1;EMPLEADO;TÉRMINO INDEFINIDO;26;SOLTERO;MASCULINO;11940,29851;UNIVERSITARIO;FAMILIAR;0;0;0,5;0
3238;201705;0;0;0;0;0;9367,41;0;4;EMPLEADO;TÉRMINO INDEFINIDO;25;SOLTERO;MASCULINO;13981,20896;TECNÓLOGO;FAMILIAR;6;0;0,960777846;0
3239;201708;1;1;139;0;0;7620;0;0;EMPLEADO;TÉRMINO INDEFINIDO;28;SOLTERO;FEMENINO;11373,13433;BACHILLER;FAMILIAR;0;0;1,049868766;0
3240;201704;1;0;48;0;0;6160;0;3;EMPLEADO;OBRA, LABOR O MISIÓN;27;SOLTERO;MASCULINO;9194,029851;UNIVERSITARIO;FAMILIAR;0;0;0,487012987;0
3241;201705;0;0;29;0;0;6160;0;2;EMPLEADO;TÉRMINO INDEFINIDO;27;CASADO;MASCULINO;9194,029851;TECNÓLOGO;FAMILIAR;0;0;0,487012987;0
3242;201705;0;0;17;1;0;9518,24;0;2;EMPLEADO;TÉRMINO INDEFINIDO;29;SOLTERO;MASCULINO;14206,32836;UNIVERSITARIO;FAMILIAR;28;47;1,050614399;1
3243;201709;0;0;0;0;0;7000;0;2;EMPLEADO;TÉRMINO FIJO;29;SOLTERO;FEMENINO;9535,074627;UNIVERSITARIO;FAMILIAR;56;0;0,469593801;0
3244;201709;0;0;17;1;0;7000;0;4;EMPLEADO;TÉRMINO INDEFINIDO;29;SOLTERO;FEMENINO;10447,76119;UNIVERSITARIO;FAMILIAR;2;87;1;1
3245;201707;0;0;0;0;0;6160;0;3;EMPLEADO;TÉRMINO INDEFINIDO;30;SOLTERO;FEMENINO;9194,029851;UNIVERSITARIO;FAMILIAR;8;20;0,974025974;0
3246;201705;1;1;122;0;2;6880;0;1;EMPLEADO;OBRA, LABOR O MISIÓN;28;CASADO;MASCULINO;10268,65672;BACHILLER;FAMILIAR;0;0;0,436046512;0
3247;201701;0;0;0;1;0;8800;0;1;EMPLEADO;TÉRMINO INDEFINIDO;28;OTROS;MASCULINO;13134,32836;TECNÓLOGO;FAMILIAR;8;48;1,022727273;1
3248;201805;0;0;0;0;0;8000;0;1;EMPLEADO;TÉRMINO FIJO;28;SOLTERO;FEMENINO;11940,29851;TECNÓLOGO;FAMILIAR;0;0;0,5;0
3249;201708;0;0;0;0;0;8880;0;2;EMPLEADO;TÉRMINO INDEFINIDO;28;CASADO;FEMENINO;13253,73134;UNIVERSITARIO;PROPIA;28;0;1,013513514;0
3250;201708;0;0;17;0;0;9000;0;1;EMPLEADO;TÉRMINO INDEFINIDO;28;SOLTERO;FEMENINO;13432,83582;UNIVERSITARIO;FAMILIAR;40;0;1;0
3251;201711;1;0;48;0;2;6880;0;4;EMPLEADO;TÉRMINO INDEFINIDO;28;OTROS;MASCULINO;10268,65672;TECNÓLOGO;FAMILIAR;66;0;0,436046512;0
3252;201707;0;0;16;0;2;9000;0;1;EMPLEADO;OBRA, LABOR O MISIÓN;28;SOLTERO;MASCULINO;13432,83582;UNIVERSITARIO;FAMILIAR;0;0;0,555555556;0
3253;201710;0;0;17;1;1;7681,8;0;2;EMPLEADO;TÉRMINO INDEFINIDO;27;OTROS;MASCULINO;11465,37313;BACHILLER;PROPIA;5;0;1,041422583;0
3254;201703;0;0;0;0;0;6643,5;0;3;EMPLEADO;OBRA, LABOR O MISIÓN;27;SOLTERO;MASCULINO;9915,671642;UNIVERSITARIO;FAMILIAR;21;0;0,451569203;0
3255;201705;0;0;27;1;0;8510;0;3;EMPLEADO;TÉRMINO INDEFINIDO;27;SOLTERO;FEMENINO;12701,49254;UNIVERSITARIO;FAMILIAR;3;31;1,057579318;0
3256;201706;0;0;16;0;0;7820;0;2;EMPLEADO;TÉRMINO INDEFINIDO;27;SOLTERO;FEMENINO;11671,64179;UNIVERSITARIO;FAMILIAR;0;0;0,511508951;0
3257;201704;0;0;0;0;0;7000;0;1;EMPLEADO;TÉRMINO INDEFINIDO;26;SOLTERO;MASCULINO;10447,76119;UNIVERSITARIO;FAMILIAR;0;0;0,571428571;0
3258;201806;0;0;17;1;0;8500;0;1;EMPLEADO;TÉRMINO FIJO;27;SOLTERO;FEMENINO;12686,56716;UNIVERSITARIO;FAMILIAR;19;19;1,058823529;1
3259;201712;0;0;0;1;0;6160;0;1;EMPLEADO;TÉRMINO INDEFINIDO;26;SOLTERO;MASCULINO;9194,029851;UNIVERSITARIO;FAMILIAR;12;46;0,811688312;1
3260;201711;0;0;0;0;0;6530;0;3;EMPLEADO;TÉRMINO INDEFINIDO;27;OTROS;FEMENINO;9746,268657;TECNÓLOGO;FAMILIAR;0;0;0,45941807;0
3261;201701;0;0;0;1;0;9000;0;1;EMPLEADO;TÉRMINO INDEFINIDO;26;SOLTERO;FEMENINO;13432,83582;UNIVERSITARIO;FAMILIAR;23;23;1;1
3262;201711;0;0;0;0;0;6160;0;1;EMPLEADO;OBRA, LABOR O MISIÓN;26;SOLTERO;FEMENINO;9194,029851;UNIVERSITARIO;FAMILIAR;0;0;0,487012987;0
3263;201705;0;0;0;0;1;6160;0;1;EMPLEADO;TÉRMINO INDEFINIDO;26;SOLTERO;FEMENINO;9194,029851;TECNÓLOGO;ALQUILADA;0;0;0,487012987;0
3264;201803;0;0;29;1;0;6160;0;1;EMPLEADO;TÉRMINO FIJO;26;SOLTERO;FEMENINO;9194,029851;OTROS;FAMILIAR;6;42;0,974025974;1
3265;201707;0;0;0;0;0;8323;0;2;EMPLEADO;TÉRMINO INDEFINIDO;25;SOLTERO;FEMENINO;12422,38806;BACHILLER;FAMILIAR;0;0;0,480595939;0
3266;201704;0;0;0;0;0;8938;0;1;EMPLEADO;TÉRMINO INDEFINIDO;25;SOLTERO;MASCULINO;13340,29851;TECNÓLOGO;FAMILIAR;0;0;0,447527411;0
3267;201706;0;0;0;1;0;9830;0;1;EMPLEADO;TÉRMINO INDEFINIDO;25;SOLTERO;MASCULINO;14671,64179;UNIVERSITARIO;FAMILIAR;17;17;1,017293998;1
3268;201709;0;0;0;0;0;9000;0;1;EMPLEADO;TÉRMINO INDEFINIDO;24;SOLTERO;MASCULINO;12462,68657;UNIVERSITARIO;FAMILIAR;0;0;0,479041916;0
3269;201703;0;0;0;0;0;6170;0;1;EMPLEADO;TÉRMINO INDEFINIDO;26;OTROS;MASCULINO;9208,955224;BACHILLER;FAMILIAR;0;0;0,486223663;0
3270;201707;0;0;17;1;0;6860;0;1;EMPLEADO;TÉRMINO INDEFINIDO;27;SOLTERO;MASCULINO;10238,80597;UNIVERSITARIO;FAMILIAR;18;18;1,020408163;1
3271;201708;1;1;77;0;2;8000;0;1;EMPLEADO;TÉRMINO INDEFINIDO;23;CASADO;FEMENINO;11940,29851;UNIVERSITARIO;FAMILIAR;0;0;0,5;0
3272;201707;1;1;120;0;0;6160,28;0;1;EMPLEADO;TÉRMINO INDEFINIDO;21;OTROS;MASCULINO;9194,447761;BACHILLER;FAMILIAR;0;0;0,486990851;0
3273;201708;0;0;0;0;0;6804,56;0;0;EMPLEADO;TÉRMINO INDEFINIDO;21;SOLTERO;FEMENINO;10156,0597;TECNÓLOGO;FAMILIAR;0;0;0,440880821;0
3274;201711;0;0;0;0;0;7000;0;1;EMPLEADO;TÉRMINO INDEFINIDO;21;SOLTERO;MASCULINO;10447,76119;UNIVERSITARIO;FAMILIAR;0;0;0,571428571;0
3275;201704;0;0;0;0;0;7000;0;1;EMPLEADO;TÉRMINO INDEFINIDO;20;SOLTERO;MASCULINO;10447,76119;TECNÓLOGO;FAMILIAR;0;0;0,571428571;0
3276;201806;0;0;16;1;0;6990;0;3;EMPLEADO;TÉRMINO INDEFINIDO;26;SOLTERO;MASCULINO;10432,83582;TECNÓLOGO;FAMILIAR;7;0;0,858369099;0
3277;201710;1;1;227;1;0;6750;0;6;EMPLEADO;TÉRMINO INDEFINIDO;27;SOLTERO;MASCULINO;10074,62687;TECNÓLOGO;FAMILIAR;43;0;1,037037037;0
3278;201709;1;0;45;0;0;8360,83;0;0;EMPLEADO;TÉRMINO INDEFINIDO;27;SOLTERO;MASCULINO;12478,85075;TECNÓLOGO;FAMILIAR;0;0;0,478421401;0
3279;201710;1;1;180;0;0;6160;0;1;EMPLEADO;OBRA, LABOR O MISIÓN;28;SOLTERO;MASCULINO;9194,029851;TECNÓLOGO;PROPIA;0;0;0,487012987;0
3280;201703;1;0;48;0;0;6800;0;1;EMPLEADO;OBRA, LABOR O MISIÓN;29;SOLTERO;FEMENINO;10149,25373;UNIVERSITARIO;FAMILIAR;7;0;1,029411765;0
3281;201801;1;0;48;0;0;6170;0;1;EMPLEADO;TÉRMINO INDEFINIDO;26;SOLTERO;MASCULINO;9208,955224;TECNÓLOGO;FAMILIAR;52;0;0,486223663;0
3282;201701;0;0;17;0;0;7000;0;2;EMPLEADO;TÉRMINO INDEFINIDO;24;SOLTERO;MASCULINO;10447,76119;TECNÓLOGO;FAMILIAR;0;0;0,571428571;0
3283;201707;0;0;0;0;0;7000;0;1;EMPLEADO;TÉRMINO INDEFINIDO;23;SOLTERO;MASCULINO;10447,76119;TECNÓLOGO;FAMILIAR;0;0;0,571428571;0
3284;201709;0;0;28;0;0;6160;0;1;EMPLEADO;TÉRMINO FIJO;28;SOLTERO;MASCULINO;9194,029851;UNIVERSITARIO;FAMILIAR;0;0;0,487012987;0
3285;201710;0;0;0;0;0;7000;0;1;EMPLEADO;TÉRMINO INDEFINIDO;26;CASADO;FEMENINO;10447,76119;UNIVERSITARIO;FAMILIAR;0;0;0,571428571;0
3286;201708;0;0;29;0;0;6743,33;100000;2;EMPLEADO;TÉRMINO INDEFINIDO;22;SOLTERO;MASCULINO;10064,67164;UNIVERSITARIO;ALQUILADA;31;0;0,444884056;0
3287;201709;0;0;29;1;0;8547,39;0;1;EMPLEADO;TÉRMINO FIJO;26;SOLTERO;MASCULINO;12757,29851;TECNÓLOGO;FAMILIAR;8;32;1,052953007;1
3288;201704;0;0;0;0;0;9548;0;0;EMPLEADO;TÉRMINO INDEFINIDO;24;OTROS;MASCULINO;14250,74627;BACHILLER;FAMILIAR;0;0;0,523669879;0
3289;201703;0;0;30;0;1;8115,92;0;2;EMPLEADO;TÉRMINO INDEFINIDO;27;SOLTERO;FEMENINO;12113,31343;TECNÓLOGO;PROPIA;29;0;0,985716961;0
3290;201710;1;0;47;0;0;7000;0;3;EMPLEADO;TÉRMINO INDEFINIDO;27;SOLTERO;MASCULINO;10447,76119;UNIVERSITARIO;FAMILIAR;13;0;1;0
3291;201708;0;0;0;1;0;6160;0;1;EMPLEADO;OBRA, LABOR O MISIÓN;27;SOLTERO;MASCULINO;9194,029851;BACHILLER;FAMILIAR;4;0;0,974025974;0
3292;201703;0;0;0;0;1;6920;0;10;EMPLEADO;TÉRMINO INDEFINIDO;27;CASADO;FEMENINO;10328,35821;TECNÓLOGO;ALQUILADA;0;0;0,433526012;0
3293;201710;0;0;0;0;0;7000;0;1;EMPLEADO;TÉRMINO INDEFINIDO;25;SOLTERO;FEMENINO;10447,76119;UNIVERSITARIO;FAMILIAR;0;0;0,571428571;0
3294;201709;0;0;29;0;0;6500;1;1;EMPLEADO;TÉRMINO FIJO;25;SOLTERO;FEMENINO;9701,492537;UNIVERSITARIO;FAMILIAR;0;0;0,461538462;0
3295;201701;1;0;47;0;1;7000;0;1;EMPLEADO;TÉRMINO FIJO;25;SOLTERO;FEMENINO;10447,76119;BACHILLER;FAMILIAR;4;0;1;0
3296;201703;1;1;167;0;0;7804;0;2;EMPLEADO;TÉRMINO FIJO;22;SOLTERO;FEMENINO;11647,76119;BACHILLER;FAMILIAR;7;0;1,025115326;0
3297;201712;1;0;31;0;1;8359,08;0;1;EMPLEADO;OTROS;20;SOLTERO;FEMENINO;12476,23881;TECNÓLOGO;FAMILIAR;1;0;0,95704312;0
3298;201709;1;1;153;0;0;9300;0;1;EMPLEADO;TÉRMINO INDEFINIDO;19;SOLTERO;MASCULINO;13880,59701;TECNÓLOGO;FAMILIAR;0;0;0,537634409;0
3299;201707;0;0;1;0;0;9000;0;1;EMPLEADO;TÉRMINO INDEFINIDO;27;OTROS;MASCULINO;13432,83582;TECNÓLOGO;FAMILIAR;0;0;0,555555556;0
